siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
790141162,00012,79014116200012,O,2013-01-19,NN,,,2019-11-14T14:00:36,true,A,O,,2013-01-19,5499,4 G 38,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00012,2019-04-05T13:28:37,PME,2019,,5,,RUE,PALLUEL,38120,FONTANIL-CORNILLON,,,38170,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
790397624,00012,79039762400012,O,2013-01-07,NN,,5610CQ,2017-05-04T09:05:20,true,A,O,,2013-01-07,5499,VAL ITALIA EURL,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00012,2020-07-09T11:31:42,PME,2019,,13,,RUE,PIERRE BROSSOLETTE,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,A,VAL ITALIA EURL,,,VAL ITALIA EURL,47.11B,NAFRev2,N
790627210,00046,79062721000046,O,2016-09-30,11,2019,,2021-10-27T08:59:01,true,A,O,,2013-01-16,5499,GALIDIS,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,11,2019,00046,2021-10-27T08:59:01,PME,2019,STATION DE L'ALPE D'HUEZ,,,LD,COULLET,38750,HUEZ,,,38191,,,,,,,,,,,,,,,,,,,A,CARREFOUR MONTAGNE,,,,47.11D,NAFRev2,O
791469489,00011,79146948900011,O,2012-12-06,,,,2013-05-30T03:11:41,true,A,O,,2012-12-06,1000,,,,,,F,KACIR,,SELMA,,,,SELMA,,47.11B,NAFRev2,,,N,,,00011,2017-05-20T02:34:21,PME,2019,,15,,RUE,ALBERT THOMAS,38200,VIENNE,,,38544,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
791989007,00012,79198900700012,O,2013-03-01,01,2019,,2021-10-27T09:00:28,true,A,O,,2013-03-01,5499,ARCADES PRIMEURS,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00012,2021-10-27T09:00:28,PME,2019,,8,,AV,JOLIOT CURIE,38760,VARCES-ALLIERES-ET-RISSET,,,38524,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
792366585,00018,79236658500018,O,2013-05-02,21,2019,,2022-01-02T04:13:30,true,A,O,,2013-05-02,5710,DEUFIMA,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,21,2019,00018,2022-01-02T04:13:30,PME,2019,LIEUDIT GRAND CHAMP,,,LD,GRAND CHAMP,38140,APPRIEU,,,38013,,,,,,,,,,,,,,,,,,,A,INTERMARCHE,,,,47.11D,NAFRev2,O
792411654,00041,79241165400041,O,2021-02-10,,,,2021-09-30T08:35:30,true,A,O,,2013-04-02,5710,LA ROSE YOUSFI 3,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,00,2018,00041,2021-09-30T08:35:30,PME,2019,LES BALCONS DU CENTRE,,,RTE,DU PLAN,38200,LUZINAY,,,38215,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
792488215,00015,79248821500015,O,2013-04-14,01,2019,,2021-10-27T09:01:01,true,A,O,,2013-04-14,5499,NAILA,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00015,2021-10-27T09:01:01,PME,2019,35-37,35,,RUE,JOSEPH BRENIER,38200,VIENNE,,,38544,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
792516874,00031,79251687400031,O,2017-07-19,NN,,,2021-02-23T16:20:17,true,A,O,,2013-03-27,5710,AU MOULIN DE MARIUS,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00031,2019-06-24T13:49:24,PME,2019,,54,B,AV,DE LA CHARTREUSE,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,A,AU MOULIN DE MARIUS,,,AU MOULIN DE MARIUS,47.11B,NAFRev2,N
792526642,00022,79252664200022,O,2013-05-06,NN,,,2019-11-14T14:00:35,false,A,O,,2013-04-05,5710,FOLLEMENT GOURMET,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,NN,,00014,2017-05-20T02:43:47,PME,2019,,2,,RUE,DE LA PAIX,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
792811200,00015,79281120000015,O,2013-04-03,NN,,,2019-01-17T04:04:28,true,A,O,,2013-04-03,1000,,,,,,M,BERGER,,MARCEL,,,,MARCEL,,47.11C,NAFRev2,,,N,NN,,00015,2019-01-17T04:04:28,PME,2019,CASINO SHOP,31,,PL,DE LA MAIRIE,38410,SAINT MARTIN D'URIAGE,,,38422,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
793296096,00027,79329609600027,O,2019-12-10,03,2019,,2021-10-27T09:01:53,true,A,O,,2013-05-29,5499,STEMATI,,,,,,,,,,,,,,47.11D,NAFRev2,,N,N,03,2019,00027,2021-10-27T09:01:54,PME,2019,ST EGREVE,3,,RUE,DES ABATTOIRS,38120,SAINT-EGREVE,,,38382,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,N
793482647,00021,79348264700021,O,2014-09-17,NN,,,2018-09-29T13:29:53,true,A,O,,2013-06-30,1000,,,,,,M,LAOUAR,,REDHOUANE,,,,REDHOUANE,,47.11B,NAFRev2,,,N,NN,,00021,2018-09-29T13:29:53,PME,2019,ANGLE JEAN VERAT,91,,RUE,ABBE GREGOIRE,38000,GRENOBLE,,,38185,,,,,ANGLE JEAN VEYRAT,91,,RUE,ABBE GREGOIRE,38000,GRENOBLE,,,38185,,,,,A,,,,,47.11B,NAFRev2,N
794000885,00010,79400088500010,O,2013-06-10,11,2019,,2021-10-27T09:02:38,true,A,O,,2013-06-10,5710,LES VIOLETTES D'HUEZ,,SPAR,,,,,,,,,,,,47.11C,NAFRev2,,N,O,11,2019,00010,2021-10-27T09:02:38,PME,2019,,205,,AV,DES JEUX,38750,HUEZ,,,38191,,,,,,,,,,,,,,,,,,,A,SPAR,,,,47.11C,NAFRev2,O
794036293,00015,79403629300015,O,2013-07-02,NN,,,2016-04-26T06:08:23,true,A,O,,2013-07-02,5710,GEYAN,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00015,2020-07-09T11:34:32,PME,2019,,5,,PL,CONDORCET,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,N
794332163,00029,79433216300029,O,2018-04-01,11,2019,,2021-10-27T09:02:59,true,A,O,,2013-08-01,5499,SUPERETTE DE L'OISELET,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,11,2019,00029,2021-10-27T09:03:00,PME,2019,ZAC DE LA MALADIERE,,,IMP,LEON SERPOLLET,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
798188199,00011,79818819900011,O,2013-10-25,01,2019,,2021-10-27T09:05:03,true,A,O,,2013-10-25,5710,FRUTTI PRIMEUR,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00011,2021-10-27T09:05:03,PME,2019,CENTRE COMMERCIAL GRAND PRE,,,AV,DU VERCORS,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,A,FRUTTI PRIMEUR,,,,47.11B,NAFRev2,O
798459525,00019,79845952500019,O,2013-11-08,01,2019,,2021-11-22T16:51:11,true,A,O,,2013-11-08,5710,LA REGALADE,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,01,2019,00019,2021-11-22T16:51:11,PME,2019,,3,,PL,DU TELEPHERIQUE,38114,VAUJANY,,,38527,,,,,,,,,,,,,,,,,,,A,AFFAIRE DE GOUT,,,AFFAIRE DE GOUT,47.11C,NAFRev2,O
798486817,00017,79848681700017,O,2013-11-12,NN,,,2019-01-12T03:46:52,true,A,O,,2013-11-12,5710,LE MONTAGNARD GOURMAND,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,NN,,00017,2019-01-12T03:46:52,PME,2019,PL DES ARCADES,,,,LES DEUX ALPES MONT DE LANS,38860,LES DEUX ALPES,,,38253,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
798528337,00016,79852833700016,O,2013-10-28,,,,2019-11-14T14:00:36,true,A,O,,2013-10-28,5499,EPICERIE DES DEUX GUIERS,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,,,00016,2017-05-20T03:18:05,PME,2019,,,,PL,CENTRALE,38380,ENTRE-DEUX-GUIERS,,,38155,,,,,,,,,,,,,,,,,,,A,VIVAL,,,EPICERIE DES DEUX GUIERS,47.11B,NAFRev2,N
798799672,00018,79879967200018,O,2013-11-28,01,2018,,2020-08-25T11:08:04,true,A,O,,2013-11-28,5710,LE JARDIN PICABAN,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,01,2018,00018,2020-08-25T11:08:04,PME,2019,,14,,PL,DES ONZE OTAGES,38450,VIF,,,38545,,,,,,,,,,,,,,,,,,,A,LE JARDIN PICABAN,,,,47.11B,NAFRev2,N
799097985,00029,79909798500029,O,2018-03-01,,,,2018-05-07T11:04:15,false,A,O,,2013-12-13,5499,TITILLE PALAIS,,,,,,,,,,,,,,10.13B,NAFRev2,,N,O,01,2019,00011,2021-10-27T09:06:01,PME,2019,,5,,RUE,DE LA REPUBLIQUE,38540,HEYRIEUX,,,38189,,,,,,,,,,,,,,,,,,,A,TITILLE PALAIS,,,,47.11B,NAFRev2,N
799170006,00016,79917000600016,O,2013-09-01,,,,2014-01-08T09:47:08,true,A,O,,2013-09-01,1000,,,,,,M,PINO,,ANTHONY,MAURICE,JOSEPH,,ANTHONY,,47.11B,NAFRev2,,,N,,,00016,2017-05-20T03:22:32,PME,2019,,62,,RUE,DU BOURGAMON,38400,SAINT MARTIN D'HERES,,,38421,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
799420187,00012,79942018700012,O,2014-01-01,,,,2021-12-06T03:36:39,true,A,O,,2014-01-01,5499,LE VERGERS ISEROIS,,LE VERGER DES GOURMETS,,,,,,,,,,,,47.11B,NAFRev2,,N,O,,,00012,2021-12-06T03:36:39,PME,2019,,21,,AV,JEAN PERROT,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,LE VERGER DES GOURMETS,,,,47.11B,NAFRev2,O
800046203,00025,80004620300025,O,2014-11-06,,,,2021-02-23T17:14:13,true,A,O,,2014-01-29,5499,LES COLPORTEURS DE SAVEURS,,,,,,,,,,,,,,47.11C,NAFRev2,,,N,NN,,00025,2017-05-20T03:30:50,PME,2019,,,,,LE RAFFOUR,38114,ALLEMOND,,,38005,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
800096349,00017,80009634900017,O,2013-10-01,,,,2014-02-14T07:27:22,true,A,O,,2013-10-01,5499,ANIS,,,,,,,,,,,,,,47.11C,NAFRev2,,,N,,,00017,2017-05-20T03:31:15,PME,2019,,97,,CRS,BERRIAT,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,N
800392888,00015,80039288800015,O,2013-09-01,,,,2016-04-29T11:38:09,true,A,O,,2013-09-01,5499,EURL AMI',,,,,,,,,,,,,,47.11B,NAFRev2,,,O,,,00015,2020-07-09T11:37:27,PME,2019,"ZAC CENTRE 2 ILOT 26,",26,,AV,DE GRUGLIASCO,38130,ECHIROLLES,,,38151,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
800468456,00028,80046845600028,O,2015-06-22,NN,,,2021-02-23T17:14:55,true,A,O,,2014-01-02,5710,ITALIA IN TAVOLA,,,,,,,,,,,,,,47.11C,NAFRev2,,,N,NN,,00028,2019-06-24T13:54:01,PME,2019,,1,B,RUE,DES BOURELLES,38420,DOMENE,,,38150,,,,,,,,,,,,,,,,,,,A,ITALIA IN TAVOLA,,,ITALIA IN TAVOLA,47.11C,NAFRev2,N
800528309,00027,80052830900027,O,2014-05-01,12,2019,,2021-10-27T09:07:37,true,A,O,,2014-02-12,5710,CORBEDIS,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,12,2019,00027,2021-10-27T09:07:37,PME,2019,LE MALEIN,520,,AV,DES FRERES GUIGUET,38630,CORBELIN,,,38124,,,,,,,,,,,,,,,,,,,A,,,,,47.11D,NAFRev2,O
800747669,00029,80074766900029,O,2015-11-02,01,2019,,2021-10-27T09:07:52,true,A,O,,2014-02-27,5499,ABRY DISTRIBUTION,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,01,2019,00029,2021-10-27T09:07:52,PME,2019,,,,PL,DE LA LIBERATION,38220,VIZILLE,,,38562,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
801154634,00019,80115463400019,O,2014-03-15,01,2018,,2020-08-25T11:10:27,true,A,O,,2014-03-15,1000,,,,,,M,DE BIANCHI,,RAPHAEL,,,,RAPHAEL,,47.11B,NAFRev2,,,N,01,2018,00019,2020-08-25T11:10:27,PME,2019,,,,,LA VILLE,38210,POLIENAS,,,38310,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
801503822,00026,80150382200026,O,2020-02-13,,,,2021-07-29T16:09:02,false,A,O,,2014-05-01,5499,EXTRAVAGANCE,,,,,,,,,,,,,,47.78C,NAFRev2,,N,O,02,2019,00018,2021-10-27T09:08:40,PME,2019,,1,,RUE,AUGUSTE GACHE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,EXTRAVAGANCE,,,EXTRAVAGANCE,47.11B,NAFRev2,N
801661570,00011,80166157000011,O,2014-04-28,,,,2019-08-26T10:13:33,true,A,O,,2014-04-28,5499,HELENE KIRCH,,,,,,,,,,,,,,47.11C,NAFRev2,,,N,,,00011,2020-07-09T12:15:18,PME,2019,,25,,RTE,DE FAYARDE ET COTES,38850,BILIEU,,,38043,,,,,,,,,,,,,,,,,,,A,L'EPICERIE DU VILLAGE,,,L'EPICERIE DU VILLAGE,47.11C,NAFRev2,N
801991357,00014,80199135700014,O,2014-04-22,,,,2014-05-02T05:14:12,true,A,O,,2014-04-22,5710,VAUSGAN,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,,,00014,2020-07-09T12:15:31,PME,2019,,9,,RUE,MARCEL PERETTO,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
802145029,00012,80214502900012,O,2014-05-02,NN,,,2018-09-29T13:41:00,true,A,O,,2014-05-02,5710,CASEUS,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,NN,,00012,2018-09-29T13:41:00,PME,2019,,42,,AV,DE LA PLAINE FLEURIE,38240,MEYLAN,,,38229,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
802291476,00017,80229147600017,O,2014-04-16,00,2019,,2021-11-10T19:33:14,true,A,O,,2014-04-16,5499,OBIOU EPICERIE,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,00,2019,00017,2021-11-10T19:33:14,PME,2019,,,,RUE,DES FOSSES,38970,CORPS,,,38128,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
802502781,00015,80250278100015,O,2014-05-26,02,2019,,2021-10-27T09:09:42,true,A,O,,2014-05-26,5710,SAS LES 2 L,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,02,2019,00015,2021-10-27T09:09:42,PME,2019,,270,,RUE,DES AUBERGES,38300,SAINT-SAVIN,,,38455,,,,,,,,,,,,,,,,,,,A,VIVAL,,,VIVAL,47.11B,NAFRev2,O
802614800,00018,80261480000018,O,2014-06-02,12,2019,,2021-10-27T09:09:48,true,A,O,,2014-06-02,5499,DACANA,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,12,2019,00018,2021-10-27T09:09:48,PME,2019,,170,,AV,D'AUENWALD,38270,BEAUREPAIRE,,,38034,,,,,,,,,,,,,,,,,,,A,,,,CARREFOUR MARKET,47.11D,NAFRev2,O
802709337,00017,80270933700017,O,2014-06-17,,,,2014-06-13T03:50:55,true,A,O,,2014-06-17,5499,MARIONS LES SAVEURS,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,,,00017,2020-07-09T12:15:56,PME,2019,,143,,,LE VILLAGE,38470,ROVON,,,38345,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
802812685,00013,80281268500013,O,2014-06-09,01,2019,,2021-10-27T09:10:00,true,A,O,,2014-06-09,1000,,,,,,M,TABIBI,,FAOUZI,,,,FAOUZI,,47.11B,NAFRev2,,,O,01,2019,00013,2021-10-27T09:10:00,PME,2019,,31,B,BD,SAINT MICHEL,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11B,NAFRev2,O
802812685,00021,80281268500021,O,2018-11-18,,,,2019-11-14T14:00:35,false,A,O,,2014-06-09,1000,,,,,,M,TABIBI,,FAOUZI,,,,FAOUZI,,47.11B,NAFRev2,,,O,01,2019,00013,2021-10-27T09:10:00,PME,2019,,19,,RUE,DE LA LIBERATION,38300,BOURGOIN-JALLIEU,,,38053,,,,,,,,,,,,,,,,,,,A,VIVAL,,,,47.11C,NAFRev2,O
803321108,00018,80332110800018,O,2014-07-01,,,,2019-11-14T14:00:36,true,A,O,,2014-07-01,5499,MARKET 38,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,,,00018,2020-07-09T12:16:18,PME,2019,,3,,RUE,LAURENT NIVOLLEY,38550,LE PEAGE-DE-ROUSSILLON,,,38298,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
803344167,00017,80334416700017,O,2014-07-01,12,2019,,2021-10-27T09:10:33,true,A,O,,2014-07-01,5710,GAWAVIDIS,,,,,,,,,,,,,,47.11D,NAFRev2,,,O,12,2019,00017,2021-10-27T09:10:33,PME,2019,,19,,AV,MARCELLIN BERTHELOT,38200,VIENNE,,,38544,,,,,,,,,,,,,,,,,,,A,CARREFOUR MARKET,,,,47.11D,NAFRev2,O
803567064,00016,80356706400016,O,2014-07-16,,,,2019-11-14T14:00:36,true,A,O,,2014-07-16,5499,E.U.R.L ALIMENTATION CAMHI,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,,,00016,2020-07-09T12:16:26,PME,2019,,593,,AV,D'URIAGE,38410,VAULNAVEYS-LE-HAUT,,,38529,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
803983642,00015,80398364200015,O,2014-08-07,01,2019,,2021-10-27T09:11:18,true,A,O,,2014-08-07,5499,FRANCK ALTITUDE,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,01,2019,00015,2021-10-27T09:11:18,PME,2019,,36,,AV,DE LA REPUBLIQUE,38520,LE BOURG D'OISANS,,,38052,,,,,,,,,,,,,,,,,,,A,CARREFOUR EXPRESS,,,,47.11D,NAFRev2,O
804141489,00018,80414148900018,O,2014-07-24,NN,,,2021-06-24T08:34:01,true,A,O,,2014-07-24,5499,EURL STOP AND SHOP,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,NN,,00018,2021-06-24T08:34:01,PME,2019,,8,B,AV,DE VALMY,38100,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,STOP AND SHOP,,,STOP AND SHOP,47.11B,NAFRev2,O
804391878,00019,80439187800019,O,2014-09-05,NN,,,2019-06-24T13:56:50,true,A,O,,2014-09-05,5710,ELIGONA,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00019,2019-06-24T13:56:50,PME,2019,IMMEUBLE LES BLEUETS,177,,AV,DE L'ETENDARD,38750,HUEZ,,,38191,,,,,,,,,,,,,,,,,,,A,SHERPA,,,SHERPA,47.11B,NAFRev2,N
804477263,00011,80447726300011,O,2014-10-01,01,2019,5610CQ,2021-10-27T09:11:52,true,A,O,,2014-10-01,5499,LES FINES GUEULES,,,,,,,,,,,,,,47.11B,NAFRev2,,N,O,01,2019,00011,2021-10-27T09:11:52,PME,2019,,32,,RUE,LIEUTENANT COLONEL BEL,38460,CREMIEU,,,38138,,,,,,,,,,,,,,,,,,,A,LES FINES GUEULES,,,LES FINES GUEULES,47.11B,NAFRev2,O
804784478,00021,80478447800021,O,2014-10-01,NN,,,2017-05-04T10:19:57,false,A,O,,2014-10-01,5499,LE CABAS VERT,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00013,2017-05-20T04:19:22,PME,2019,HALLES SAINTE CLAIRE,,,PL,SAINTE CLAIRE,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
804785228,00011,80478522800011,O,2014-09-17,00,2019,,2021-10-27T09:12:12,true,A,O,,2014-09-17,5710,SHERCHAM,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,00,2019,00011,2021-10-27T09:12:12,PME,2019,IMMEUBLE LE BELLEVUE CC ROCHE BERANGER,394,,AV,DU PERE TASSE,38410,CHAMROUSSE,,,38567,,,,,,,,,,,,,,,,,,,A,,,,,47.11C,NAFRev2,O
804785228,00029,80478522800029,O,2019-10-10,,,,2020-07-09T03:51:55,false,A,O,,2014-09-17,5710,SHERCHAM,,,,,,,,,,,,,,47.11C,NAFRev2,,N,O,00,2019,00011,2021-10-27T09:12:12,PME,2019,DOMAINE DE L'ARSELLE,,,RUE,DES MARTINETS,38410,CHAMROUSSE,,,38567,,,,,,,,,,,,,,,,,,,A,SHERPA,,,SHERPA,47.11C,NAFRev2,O
804843308,00011,80484330800011,O,2014-10-01,,,,2014-09-30T07:18:19,true,A,O,,2014-10-01,1000,,,,,,M,DJAFAR,,LAKHDAR,,,,LAKHDAR,,47.11B,NAFRev2,,,N,,,00011,2017-05-20T04:19:45,PME,2019,703 RESIDENCE DE LA RENARDIERE,,,AV,GENERAL DE GAULLE,38290,LA VERPILLIERE,,,38537,,,,,,,,,,,,,,,,,,,A,ALIMENTATION GENERALE LE SUPER,,,ALIMENTATION GENERALE LE SUPER,47.11B,NAFRev2,N
805165107,00014,80516510700014,O,2014-10-01,NN,,,2018-09-29T13:45:54,true,A,O,,2014-10-01,5710,SOS KIT APERO,,,,,,,,,,,,,,47.11B,NAFRev2,,,N,NN,,00014,2020-07-09T12:17:25,PME,2019,,40,,CRS,JEAN JAURES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
807920657,00010,80792065700010,O,2014-12-02,,,,2021-02-23T17:23:31,true,A,O,,2014-12-02,1000,,,,,,M,KASMI,,YACINE,,,,YACINE,,47.11B,NAFRev2,,,N,,,00010,2017-05-20T04:26:03,PME,2019,,146,,RUE,DU BAS RIVES,38140,RIVES,,,38337,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,N
807920657,00028,80792065700028,O,2016-07-15,,,,2019-11-14T14:00:36,false,A,O,,2014-12-02,1000,,,,,,M,KASMI,,YACINE,,,,YACINE,,47.11B,NAFRev2,,,N,,,00010,2017-05-20T04:26:03,PME,2019,,11,B,,GRANDE RUE,38160,SAINT-MARCELLIN,,,38416,,,,,,,,,,,,,,,,,,,A,SHOP APERO,,,SHOP APERO,47.11B,NAFRev2,N
807985486,00016,80798548600016,O,2014-12-01,03,2019,,2021-10-27T09:13:38,true,A,O,,2014-12-01,5499,FRANCO ALIMENTATION,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,03,2019,00016,2021-10-27T09:13:38,PME,2019,LES DEUX ALPES,78,,AV,DE LA MUZELLE,38860,LES DEUX ALPES,,,38253,,,,,,,,,,,,,,,,,,,A,SPAR,,,,47.11B,NAFRev2,O
808066435,00047,80806643500047,O,2018-02-28,NN,,,2021-04-13T12:27:43,false,A,O,,2014-11-27,5202,MINI LP 56,,,,,,,,,,,,,,47.11D,NAFRev2,,N,N,NN,,00039,2022-01-04T04:32:36,ETI,2019,,21,,AV,DE LA FOLATIERE,38480,LE PONT-DE-BEAUVOISIN,,,38315,,,,,,,,,,,,,,,,,,,A,LEADER PRICE EXPRESS,,,,47.11D,NAFRev2,N
808505085,00015,80850508500015,O,2014-12-08,01,2019,,2021-10-27T09:14:13,true,A,O,,2014-12-08,5499,VALBO MARCHE,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,01,2019,00015,2021-10-27T09:14:13,PME,2019,,1055,,,RUE PRINCIPALE,38740,VALBONNAIS,,,38518,,,,,,,,,,,,,,,,,,,A,,,,,47.11B,NAFRev2,O
808555312,00012,80855531200012,O,2015-01-01,02,2019,,2021-10-27T09:14:23,true,A,O,,2015-01-01,5499,JERI,,,,,,,,,,,,,,47.11C,NAFRev2,,,O,02,2019,00012,2021-10-27T09:14:23,PME,2019,LE CORNU,200,,RTE,DE LA GARENNE,38110,ROCHETOIRIN,,,38341,,,,,,,,,,,,,,,,,,,A,ECO MALIN ; EURO MALIN,,,ECOMAIN ; EURO MALIN,47.11C,NAFRev2,O
808625214,00024,80862521400024,O,2014-12-15,11,2019,,2021-10-27T09:14:27,true,A,O,,2014-12-15,5710,FOLISE,,,,,,,,,,,,,,47.11D,NAFRev2,,N,O,11,2019,00024,2021-10-27T09:14:27,PME,2019,,9,,RUE,DES EGLANTINES,38190,FROGES,,,38175,,,,,,,,,,,,,,,,,,,A,NETTO,,,,47.11D,NAFRev2,O
808645980,00018,80864598000018,O,2015-01-01,02,2019,,2021-10-27T09:14:29,true,A,O,,2015-01-01,5499,MEMO,,,,,,,,,,,,,,47.11B,NAFRev2,,,O,02,2019,00018,2021-10-27T09:14:29,PME,2019,,96,,CRS,JEAN JAURES,38000,GRENOBLE,,,38185,,,,,,,,,,,,,,,,,,,A,NIGHT STORE,,,,47.11B,NAFRev2,O
